room,idx,original,translation,comments
106,7,Thank you from the King's Quest quality assurance team:,תודה מצוות בקרת האיכות של מסע המלך:,
106,8,"Larry, Susan, Russ, Bob and Kim.","לארי, סוזן, רוס, בוב וקים.",
107,1,The monk declares you man and wife.,הנזיר מכריז עליכם כבעל ואישה.,
107,2,"Congratulations, King Graham! You have won the hand of beautiful Valanice. May you two live happily ever after!","מזל טוב, המלך גרהאם! זכית בידה של ולאניס היפה. שתחיו באושר ועושר!",
111,1,By Two Guys From Andromeda,על ידי שני בחורים מאנדרומדה,
111,2,"(C) 1986  Sierra On-Line, Inc.",(c) זכויות יוצרים סיירה אונליין.  1986,
112,1,"In deep space, a vessel drifts\n  silently.","בחלל העמוק, כלי שיט נסחף\n  בשקט.",
112,2,"Unbeknownst to you, the dreaded\n   Sariens, those bad boys of the\n   universe, plan your destruction.","בלי שתדע, הסאריינס הנוראים,\n   הרשעים של היקום,\n   מתכננים את הרס שלך.",
113,1,"Space Quest is a 3-D animated\n   adventure game. As the hero, you'll\n   explore strange vessels...","מסע בחלל הוא משחק הרפתקאות\n   מונפש תלת-מימדי. כגיבור, תחקור\n   כלי שיט מוזרים...",
114,1,...visit bizarre planets...,...תבקר כוכבי לכת מוזרים...,
115,1,...visit bizarre planets...,...תבקר כוכבי לכת מוזרים...,
115,2,...get friendly with the wildlife...,...תתיידד עם חיות הבר...,
116,1,So step up to the bar and have a cool\n one and enjoy some of the best\n entertainment in the universe!,"אז התקרב לבר, שתה משקה קר\n ותהנה מהבידור הטוב ביותר\n ביקום!",
116,2,..and get acquainted with some darn\n interesting folks.,..ותכיר כמה אנשים מעניינים\n לעזאזל.,
117,1,"Enjoy, for soon you'll come face to\n  face with the dreaded Sariens!","תהנה, כי בקרוב תתמודד פנים אל\n  פנים עם הסאריינס הנוראים!",
151,1,Many trees shade your way as you journey through the land of Kolyma.,עצים רבים מצלים על דרכך כשאתה פוסע בארץ קולימה.,
151,2,"Don't worry about the trees, they are not about to leave.","אל תדאג בקשר לעצים, הם לא הולכים להעלם.",
151,3,The trees appear to be rooted to the ground.,העצים נראים מושרשים באדמה.,
151,4,Climbing trees will not find you a bride!,טיפוס על עצים לא ימצא לך כלה!,
151,5,There are not many flowers here.,אין הרבה פרחים כאן.,
151,6,There are not many bushes or shrubs here.,אין הרבה שיחים או עצי שיח כאן.,
151,7,You examine the %2 closely but find nothing of interest.,אתה בודק את ה%2 מקרוב אבל לא מוצא כלום מעניין.,
151,8,You see pieces of scattered wood lying around. The wood is of no importance.,אתה רואה חתיכות עץ מפוזרות מסביב. העץ לא חשוב.,
151,9,Here and there you see the stumps of trees. You wonder if beavers have been here.,פה ושם אתה רואה גדמי עצים. אתה תוהה אם בונים היו כאן.,
151,10,The Kingdom of Kolyma is lush with green grass growing everywhere.,ממלכת קולימה שופעת בעשב ירוק הגדל בכל מקום.,
151,11,There is plenty of green grass throughout the countryside of Kolyma.,יש הרבה עשב ירוק ברחבי האזור הכפרי של קולימה.,
151,12,There is no reason to climb the rocks.,אין סיבה לטפס על הסלעים.,
151,13,Many trees shade your way as you journey through the land of Kolyma. One of the trees seems to have a door.,עצים רבים מצלים על דרכך כשאתה פוסע בארץ קולימה. לאחד העצים נראה שיש דלת.,
152,1,The glittering white sand of the beach feels warm from the sun. The azure water of the ocean laps up to its edge.,החול הלבן הנוצץ של החוף מתחמם מהשמש. המים התכלכלים של הים מתנפצים על קצהו.,
152,6,The plants grow well in the moist sea air.,הצמחים גדלים טוב באוויר הים הלח.,
152,7,The flowers are a beautiful contrast to the blue ocean.,הפרחים הם ניגוד יפה לים הכחול.,
152,10,"Sifting through the sand, you notice nothing of interest.","כשאתה מסנן ומנפה את החול, אתה לא מבחין בכלום מעניין.",
152,11,The flowers are of no interest.,הפרחים לא מעניינים.,
152,12,The flowers give a sweet smell to the air.,הפרחים נותנים ריח נעים לאוויר.,
152,14,OK.,בסדר.,
152,15,I thought you wanted to dig?,חשבתי שאתה רוצה לחפור?,
152,16,Ok. You are all through digging. You find nothing.,בסדר. סיימת לחפור. לא מצאת כלום.,
152,17,You can't possibly dig while walking. Stand still.,אתה לא יכול לחפור בזמן הליכה. תעמוד במקום.,
152,18,King Graham is not dressed for tanning.,המלך גרהאם לא לבוש לשיזוף.,
152,20,YECCHHH!! You cough and choke from the briny water of the ocean.,איכס!! אתה משתעל ונחנק מהמים המלוחים של הים.,
152,21,You have no need to carry water.,אין לך צורך לקחת מים.,
152,22,The calm water of the clear blue ocean looks inviting.,המים הרגועים של הים הכחול והצלול נראים מזמינים.,
152,23,You see waves crashing upon the rocks.,אתה רואה גלים מתנפצים על הסלעים.,
152,24,The leaning palm trees sway in the ocean breeze.,העצים הנטויים מתנדנדים ברוח הים.,
152,27,There are nothing but green coconuts in the palm trees and the trees are too slippery to climb.,אין בעצים אלא אגוזי קוקוס ירוקים והעצים חלקלקים מדי לטיפוס.,
152,29,You need to be a little closer to drink the water.,אתה צריך להתקרב קצת כדי לשתות את המים.,
152,30,You dip your head under the ocean water. You see nothing but colorful fish and seaweed.,אתה טובל את הראש בתוך המים. אתה לא רואה כלום חוץ מדגים צבעוניים ואצות ים.,
152,31,The rocks along the ocean are too dangerous to climb.,הסלעים לאורך הים מסוכנים מדי לטיפוס.,
152,32,Dig...Dig...Dig...,חפור...חפור...חפור...,
153,1,Little Red Riding Hood is a sweet little girl. She has long blond locks peeking out from her red cape and hood.,כיפה אדומה היא ילדה קטנה ומתוקה. יש לה תלתלים בלונדיים ארוכים שמציצים מהכיפה והגלימה האדומה שלה.,
153,2,"Now, that wouldn't be very nice, would it?","זה לא יהיה נחמד במיוחד, נכון?",
153,5,"Tearfully, Little Red Riding Hood explains that someone stole her basket of goodies while she was picking a bouquet of flowers. Could you please help her find it?","בדמעות, כיפה אדומה מסבירה שמישהו גנב את סל המטעמים שלה בזמן שקטפה זר פרחים. האם תוכל בבקשה לעזור לה למצוא אותו?",
153,6,"Shyly, Little Red Riding Hood returns your hello. She looks a little upset.","בביישנות, כיפה אדומה מחזירה לך שלום. היא נראית קצת מוטרדת.",
153,7,What is this! It appears you have run into Little Red Riding Hood! She looks a little troubled.,מה זה! נראה שנתקלת בכיפה אדומה! היא נראית קצת מוטרדת.,
153,8,You don't need to be kissing little girls.,אתה לא צריך לנשק ילדות קטנות.,
153,9,You are a stranger to Little Red Riding Hood. You shouldn't hug her.,אתה זר לכיפה אדומה. לא כדאי לך לחבק אותה.,
153,10,"Gratefully, Little Red Riding Hood accepts the basket of goodies. In return, she gives you her bouquet of flowers.","בהכרת תודה, כיפה אדומה מקבלת את סל המטעמים. בתמורה, היא נותנת לך את זר הפרחים שלה.",
153,11,You ate the goodies out of the basket! Why would you think she would want it now?,אכלת את המטעמים מהסל! למה אתה חושב שהיא תרצה אותו עכשיו?,
153,12,You are too far away from her.,אתה רחוק מדי ממנה.,
153,13,"Little Red Riding Hood is overjoyed to have her basket of goodies back. Thank you, Mister, she exclaims. Now I can take the goodies to my sick grandma.","כיפה אדומה מאושרת מאוד לקבל חזרה את סל המטעמים שלה. תודה לך, אדוני, היא קוראת. עכשיו אני יכולה לקחת את המטעמים לסבתא החולה שלי.",
153,14,That would be incredibly nasty!,זה יהיה גועל נפש!,
153,15,This is a heavily wooded area. It would be easy to get lost among the trees.,זה אזור מיוער בכבדות. יהיה קל ללכת לאיבוד בין העצים.,
153,16,Many flowers beautify these woods.,פרחים רבים מייפים את היערות האלה.,
153,17,You have better things to do than to dilly-dally around picking flowers.,יש לך דברים טובים יותר לעשות מאשר להתבטל ולקטוף פרחים.,
153,18,"It would be fun to climb trees for a while, but you really have better things to do.","יהיה כיף לטפס על עצים זמן מה, אבל באמת יש לך דברים טובים יותר לעשות.",
153,19,The lovely fragrance of wildflowers is all around you in these woods.,הניחוח המקסים של פרחי בר מסביבך ביערות האלה.,
153,20,There are many bushes and shrubs among the trees.,יש הרבה שיחים ועצי שיח בין העצים.,
153,21,It would not be nice to take the bouquet of flowers away from the little girl.,זה לא יהיה נחמד לקחת את זר הפרחים מהילדה הקטנה.,
153,22,There is nobody here but you.,אין כאן אף אחד חוץ ממך.,
153,23,There is no one here to get it from.,אין כאן אף אחד לקבל זאת ממנו.,
153,24,There is nobody here to give it to.,אין כאן אף אחד לתת לו את זה.,
153,25,You do not have it to give.,אין לך את זה כדי לתת למישהו.,
153,26,No!,לא!,
153,27,You already have it.,יש לך את זה כבר.,
153,28,"Shyly, Little Red Riding Hood returns your hello.","בביישנות, כיפה אדומה מחזירה לך שלום.",
153,29,You gave the basket of goodies to Little Red Riding Hood. It's hers now. You can't take it!,נתת את סל המטעמים לכיפה אדומה. זה שלה עכשיו. אתה לא יכול לקחת אותו!,
153,30,Little Red Riding Hood is not interested in it.,כיפה אדומה לא מתעניינת בזה.,
153,31,You must specify who you wish to give it to.,אתה חייב לציין למי אתה רוצה לתת את זה.,
154,1,A beautiful fairy floats down from the sky!,פיה יפה יורדת מהשמיים!,
154,2,"The pixielike fairy has golden blonde hair, translucent wings, and an endless supply of fairy dust!","לפיה הדמויה לשד יש שיער בלונדיני זהוב, כנפיים שקופות ואספקה אינסופית של אבק פיות!",
154,3,It is impossible to catch a fairy.,בלתי אפשרי לתפוס פיה.,
154,4,The kind and beautiful fairy tells you that she is there to help you with your quest.,הפיה החביבה והיפה אומרת לך שהיא כאן כדי לעזור לך במשימה שלך.,
154,5,The lovely fairy nods her head in greeting.,הפיה המקסימה מהנהנת בראשה לברכה.,
154,6,There is no one here! Perhaps you are starting to see things.,אין כאן אף אחד! אולי אתה מתחיל לראות דברים.,
154,7,There is no one here! Perhaps you have started talking to yourself.,אין כאן אף אחד! אולי התחלת לדבר עם עצמך.,
154,8,You are the only one here.,אתה היחיד כאן.,
154,9,"The fairy starts to sprinkle fairy dust on you. ""Good King Graham, I am here to help you,"" she says. ""I give you a protective spell against certain evil elements; but beware, for it lasts only a short time.""","הפיה מתחילה לפזר עליך אבק פיות. ""המלך הטוב גרהאם, אני כאן כדי לעזור לך,"" היא אומרת. ""אני נותנת לך כישוף הגנה נגד יסודות רע מסוימים; אבל היזהר, כי זה מחזיק רק לזמן קצר.""",
155,1,Don't get too close to the chasm. You just might fall in!,אל תתקרב יותר מדי לתהום. אתה עלול ליפול פנימה!,
155,2,It would be very hazardous to your health to try a thing like that!,זה יהיה מאוד מסוכן לבריאות שלך לנסות דבר כזה!,
155,3,Better be careful. It's a long way down!,כדאי להיזהר. זה דרך ארוכה למטה!,
155,4,"Whoops! King Graham has fallen into the chasm, ending his quest.","אופס! המלך גרהאם נפל לתהום, וסיים את המשימה שלו.",
156,1,This lake is foul and stinking! It may be poisoned. All vegetation looks dead around it.,האגם הזה מצחין ומבאיש! הוא עלול להיות מורעל. כל הצמחייה סביבו נראית מתה,
156,2,There is no reason for you to carry around this foul water.,אין סיבה שתסחב את המים המצחינים האלה.,
156,3,"You bend over and take a deep drink of the stinking water. Oh, dear, the lake is toxic! You die of extreme poisoning.","אתה מתכופף ושותה מהמים המצחינים. הו, יקירי, האגם רעיל! אתה מת מהרעלה קיצונית.",
156,4,The trees around the poisoned lake are dead.,העצים סביב האגם המורעל מתים.,
156,5,The bushes are nothing but leafless dry sticks.,השיחים הם לא יותר ממקלות יבשים ללא עלים.,
156,6,What flowers? Why would you think flowers could grow around this stinking lake?,אילו פרחים? למה אתה חושב שפרחים יכולים לגדול סביב האגם המצחין הזה?,
156,7,You need to be a little closer to drink the water.,אתה צריך להתקרב קצת כדי לשתות את המים.,
156,8,There is a desolate island in the middle of the poisoned lake.,יש אי שומם באמצע האגם המורעל.,
156,9,There is a dreary-looking castle on the island.,יש טירה עזובה על האי.,
156,10,It is difficult to see any details of the castle from here.,קשה לראות פרטים של הטירה מכאן.,
156,11,The castle on the island looks dark and forbidding. It is surrounded by thorns and brambles. You wonder who would live there.,הטירה על האי נראית חשוכה ומפחידה. היא מוקפת קוצים ושיחי קוצים. אתה תוהה מי היה גר שם.,
156,12,The lake is foul and toxic. How could you get across it?,האגם מצחין ורעיל. איך תוכל לחצות אותו?,
157,1,This is a heavily wooded area. It would be easy to get lost among the trees.,זה אזור מיוער בכבדות. יהיה קל להיאבד בין העצים.,
157,2,Many flowers beautify these woods.,פרחים רבים מייפים את היער הזה.,
157,3,You have better things to do than to dilly-dally around picking flowers.,יש לך דברים טובים יותר לעשות מאשר להתבטל ולקטוף פרחים.,
157,4,"It would be fun to climb trees for a while, but you really have better things to do.","יהיה כיף לטפס על עצים לזמן מה, אבל באמת יש לך דברים טובים יותר לעשות.",
157,5,The lovely smell of wildflowers is all around you in these woods.,הריח המקסים של פרחי בר סביבך בכל מקום ביער הזה.,
157,6,Stopping to climb rocks would only delay you in your quest for a bride.,עצירה לטיפוס על סלעים רק תעכב אותך בחיפוש שלך אחר כלה.,
158,1,What a lovely little lake! Its sparkling water looks so clean and fresh.,איזה אגם קטן ומקסים! המים הנוצצים שלו נראים כל כך נקיים ומרעננים.,
158,2,Do you want to swim in the lake?,אתה רוצה לשחות באגם?,
158,3,There is no reason for you to obtain water. Why don't you just drink some water if you are really that thirsty?,אין סיבה שתקח מים. למה שלא פשוט תשתה מעט מים אם אתה כל כך צמא?,
158,4,Ahhhhh! The clear lake water is so refreshing.,אההה! המים הצלולים של האגם כל כך מרעננים.,
158,5,You need to be a little closer to drink the water.,אתה צריך להתקרב קצת כדי לשתות את המים.,
158,6,You dip your head under the clear blue water. You see the bottom of the lake.,אתה טובל את ראשך בתוך המים הכחולים הצלולים. אתה רואה את קרקעית האגם.,
158,7,What a lovely little lake! Its sparkling water looks so clean and fresh. An unclimable cliff rises abruptly to the east.,איזה אגם קטן ומקסים! המים הנוצצים שלו נראים כל כך נקיים ורעננים. צוק בלתי ניתן לטיפוס מתנשא באופן פתאומי במזרח.,
159,1,The brambles are covered with poisoned spiked thorns that mean instant death to anyone punctured by one.,השיחים הקוצניים מכוסים בקוצים מורעלים המביאים מוות מיידי לכל מי שנדקר באחד מהם.,
159,2,You would be crazy to touch the thorns.,תהיה משוגע אם תיגע בקוצים.,
159,3,The brambles are too thick for the sword to cut through.,השיחים הקוצניים עבים מדי מכדי שהחרב תחתוך דרכם.,
159,4,You have been poisoned by the thorns and can no longer continue the game.,הורעלת על ידי הקוצים ואתה לא יכול יותר להמשיך במשחק.,
160,1,"You have run into an evil enchanter! Get out of there fast, before he turns you into something!","נתקלת בקוסם רשע! צא משם מהר, לפני שהוא יהפוך אותך למשהו!",
160,2,The enchanter is tall and stately with a black flowing robe and a long white beard. He has an evil gleam in his piercing black eyes.,הקוסם גבוה ומלכותי עם גלימה שחורה וזקן לבן ארוך. יש לו זוהר רשע בעיניים השחורות והחודרות שלו.,
160,3,The evil enchanter is magic! There is nothing you can do!,המכשף הרשע הוא קוסם! אין מה שתוכל לעשות!,
160,4,Stopping to talk to the wicked enchanter could be big trouble!,להפסיק לדבר עם הקוסם המרושע יכול להיות צרה גדולה!,
160,5,"Poooooof!!! The evil enchanter has turned you into a cute little froggy. Ribbit, ribbit!","פףףףף!!! הקוסם הרשע הפך אותך לצפרדע קטנה וחמודה. קוואק, קוואק!",
160,6,He's not here.,הוא לא כאן.,
160,7,You have run into an evil enchanter! Let's hope the fairy's spell works!,נתקלת בקוסם רשע! בואו נקווה שהכישוף של הפיה עובד!,
161,1,"The old hag, Hagatha, is nearby! You can hear her cackling and smacking her gums as she comes closer. She would love to have you for dinner, and I don't mean as a guest!","הזקנה המכוערת, הגת'ה, בקרבת מקום! אתה יכול לשמוע אותה צוחקת צחוק מרושע ומלקקת בשפתיה כשהיא מתקרבת. היא תשמח לקבל אותך לארוחת ערב, ואני לא מתכוון כאורח!",
161,2,This is the ugliest old lady you have ever seen. She's toothless with warts all over her face and has matted gray hair. Her clawlike hands are gripping a walking stick.,זו הזקנה הכי מכוערת שראית אי פעם. היא חסרת שיניים עם יבלות על פניה ושיער אפור וסבוך. הידיים דמויות הטלפיים שלה אוחזות במקל הליכה.,
161,3,"The old hag cackles, chortles, and mutters under her breath (which smells so bad you almost faint).","הזקנה המכוערת צוחקת צחוק רע, מגחכת וממלמלת תחת נשימתה (שמריחה כל כך רע שאתה כמעט מתעלף).",
161,4,You would be a fool to try. Hagatha is far more powerful than she seems.,תהיה טיפש לנסות. הגת'ה הרבה יותר חזקה ממה שהיא נראית.,
161,5,What a revolting thought!,איזה מחשבה מגעילה!,
161,6,She's not here!,היא לא כאן!,
161,7,"You have been caught by the hag! Fortunately, you were protected by a magic spell so she left without harming you!","נתפסת על ידי הזקנה! למזלך, היית מוגן על ידי כישוף קסם אז היא עזבה בלי לפגוע בך!",
162,1,You have come upon a quick little dwarf! Dwarves have a bad reputation for stealing treasure.,נתקלת בגמד קטן ומהיר! לגמדים יש שם רע בגניבת אוצרות.,
162,2,"The dwarf is a very small fellow. For being so little, he is very fast.","הגמד הוא בחור קטן מאוד. בהתחשב בגודלו הקטן, הוא מהיר מאוד.",
162,3,The dwarf is too fast on his feet. You could never catch him.,הגמד מהיר מדי ברגליו. לעולם לא תוכל לתפוס אותו.,
162,4,The dwarf doesn't have time to chat with you. He's too busy running around; possibly with your treasure.,"לגמד אין זמן לפטפט איתך. הוא עסוק מדי בריצה מסביב, אולי עם האוצר שלך.",
162,5,He's not here.,הוא לא כאן.,
162,6,"The dwarf seems to have left you alone, thanks to your protective spell!","נראה שהגמד השאיר אותך בשקט, בזכות כישוף ההגנה שלך!",
162,7,"Oh, no! The dwarf caught you. You should check to see if he stole anything....!","הו, לא! הגמד תפס אותך. כדאי שתבדוק אם הוא גנב משהו....!",
163,1,There are many lovely pine and spruce trees near these mountains.,יש הרבה עצי אורן ואשוח יפים ליד ההרים האלה.,
163,2,You have better things to do.,יש לך דברים יותר חשובים לעשות.,
163,3,"The mountain range is wild and rugged. It would be impossible to cross, unless you could fly like a bird.","רכס ההרים פראי וקשה. בלתי אפשר יהיה לחצות אותו, אלא אם כן תוכל לעוף כמו ציפור.",
163,4,There are not many flowers around here.,אין הרבה פרחים כאן בסביבה.,
163,5,There are not many bushes around here.,אין הרבה שיחים כאן בסביבה.,
164,1,There are steep cliffs on three sides of this mountain top. Don't get too near the edge!,יש צוקים תלולים משלושה צדדים של פסגת ההר הזה. אל תתקרב יותר מדי לקצה!,
164,2,There are a few pine and fir trees on this mountain top.,יש כמה עצי אורן ואשוח על פסגת ההר הזה.,
164,3,There are not many flowers around here.,אין הרבה פרחים כאן בסביבה.,
164,4,The flowers are of no interest.,הפרחים לא מעניינים.,
164,5,"It would be fun to stop and climb trees for a while, but don't you have something better to do?","יהיה כיף לקחת פסק זמן ולטפס על עצים זמן מה, אבל אין לך משהו חשוב יותר לעשות?",
164,6,Don't be silly. Climbing on rocks is kid stuff.,אל תהיה טיפש. טיפוס על סלעים זה קטע שילדים אוהבים!,
164,8,The cliffs are too steep! Climbing them could mean death.,הצוקים תלולים מדי! לטפס עליהם יכול להביא למוות.,
164,9,You are walking on a narrow mountain top with steep cliffs on two sides.,אתה הולך על פסגת הר צרה עם צוקים תלולים משני צדדים.,
164,10,It seems you have fallen to your death from this high mountain top.,נראה שנפלת למותך מפסגת ההר הגבוהה הזו.,
165,1,It wouldn't be safe to ride the carpet until you are all the way out of the cave. Only wierd QA types do that.,לא יהיה בטוח לרכוב על השטיח עד שתהיה לגמרי מחוץ למערה. רק בודקי תוכנה מוזרים עושים את זה.,
166,1,The torches lend the only warmth to this dreary castle.,הלפידים מעניקים את החום היחיד לטירה העגומה הזו.,
166,2,"The torch is firmly attached to the wall. Try as you might, you cannot budge it.","הלפיד מחובר בחוזקה לקיר. כמה שתנסה, לא תוכל להזיז אותו.",
166,3,"You hold your candle up to the blazing torch, but the flames are out of your reach.","אתה מקרב את הנר שלך אל הלפיד הבוער, אבל הלהבות מחוץ להישג ידך.",
166,4,There is no one here but you.,אין כאן אף אחד חוץ ממך.,
166,5,You don't see one here.,אתה לא רואה כאן שום דבר.,
166,6,You see the thorny island and the foul lake through the window.,אתה רואה את האי הקוצני והאגם המצחין דרך החלון.,
166,7,You can't do that while stumbling around in the dark.,אתה לא יכול לעשות את זה בזמן שאתה מועד במחשכים.,
166,8,"Suddenly, he is aware of the silver cross you are wearing around your neck!","פתאום, הוא מבחין בצלב הכסף שאתה לובש על צוארך!",
166,9,It is pitch black in here! You can't see a thing!,חושך מוחלט כאן! אתה לא יכול לראות דבר!,
166,10,Count Dracula is tall and elegantly dressed with a black cloak wrapped around him. His face and hands are chalk white. His lips are blood red.,הרוזן דרקולה גבוה ולבוש באלגנטיות עם גלימה שחורה עטופה סביבו. פניו וידיו לבנים כגיר. שפתיו אדומות כדם.,
166,11,Count Dracula is here!! Run before it's too late!,הרוזן דרקולה כאן!! ברח לפני שיהיה מאוחר מדי!,
166,12,You are caught in Dracula's grasp! Saliva drips off the end of his sharp fangs.,אתה נתפס בידיו של דרקולה! רוק זולג מקצה הניבים החדים שלו.,
166,13,"You feel them sink into the soft flesh of your neck, and then ... nothing.","אתה מרגיש אותם שוקעים בבשר הרך של צוארך, ואז... כלום.",
166,14,You don't want to chitchat with Count Dracula!,אתה לא רוצה לפטפט עם הרוזן דרקולה!,
166,15,That is truly crazy!,זה באמת משוגע!,
166,16,You have no way of killing Count Dracula. You are in mortal danger!,אין לך דרך להרוג את הרוזן דרקולה. אתה בסכנת חיים!,
166,17,You don't have time! Run for your life!,אין לך זמן! רוץ על חייך!,
166,18,Count Dracula is terrified of the cross. He transforms into a bat and flies away.,הרוזן דרקולה מבוהל מהצלב. הוא הופך לעטלף ועף משם.,
167,1,"This is an ocean unlike any you've ever seen before. It has a rainbow quality, changing colors with the movement of the water. This sea is raging and frothing as if in a storm."," זהו ים שאין דומה לו בעולם. יש לו גוונים של קשת בענן, שמשנה צבעים עם תנועת המים. הים הזה גועש ומקציף כאילו בסערה.",
167,2,"The sand on the sparkling beach is a deep blue. The bright sunlight, from a gorgeous pink sky, dances across it. Cliffs tower above the beach.","החול על החוף הנוצץ כחול עמוק. אור השמש הבהיר, המפציע משמיים ורודים מהממים, מרצד על החול. צוקים מתנשאים מעל החוף.",
167,3,There is a fishing net in a pile on the beach.,יש רשת דיג הזרוקה על החוף.,
167,4,The blue cliffs towering above the beach are totally unclimbable.,הצוקים הכחולים המתנשאים מעל החוף בלתי ניתנים לטיפוס.,
167,5,The iridescent ocean is very turbulent. You cannot swim in it.,הים הססגוני סוער מאוד. אתה לא יכול לשחות בו.,
167,6,You reach down and retrieve the fishing net.,אתה מושיט יד למטה ולוקח את רשת הדיג.,
167,7,"You cast the fishing net into the wild sea. Upon retrieving it, you see you have caught a large golden fish! It falls from the net and flops helplessly on the beach.","אתה זורק את רשת הדיג לים הסוער. כשאתה מושך אותה בחזרה, אתה רואה שתפסת דג זהוב גדול! הוא נופל מהרשת ומתנועע חסר אונים על החוף.",
167,8,"You grab the flopping fish. Its mouth is wide open and its gills are extended. With difficulty, you hold the fish as it twists and turns in your hands.","אתה תופס את הדג המתפתל. פיו פתוח לרווחה והזימים שלו מורחבים. בקושי, אתה מחזיק את הדג כשהוא מתפתל ומסתובב בידיך.",
167,9,"Oh, dear, the beautiful golden fish has died. What a pity.","הו, יקירי, הדג הזהוב היפה מת. כמה חבל.",
167,10,What fish?,איזה דג?,
167,11,"Holding on tightly to the struggling fish, you jump into the turbulent water and disappear under the waves. Then...","אוחז חזק בדג הנאבק, אתה קופץ למים הסוערים ונעלם מתחת לגלים. ואז...",
167,12,You are carrying the fish. How could you ride it?,אתה נושא את הדג. איך תוכל לרכוב עליו?,
167,13,The fish is flopping on the beach. How could you ride it?,הדג מתפתל על החוף. איך תוכל לרכוב עליו?,
167,14,"Oh, dear, the beautiful fish has died. With a mighty heave, you throw the dead fish back into the sea. Slowly, it sinks to the bottom.","הו, יקירי, הדג היפה מת. בהיסח דעת עצום, אתה זורק את הדג המת בחזרה לים. לאט לאט, הוא שוקע לקרקעית.",
167,15,The gasping fish is unable to utter a sound.,הדג המתנשף לא מסוגל להוציא צליל.,
167,16,"The golden fish calls out to you, Come! Come ride on my back! I can help you!","הדג הזהוב קורא אליך, בוא! בוא רכב על גבי! אני יכול לעזור לך!",
167,17,The fish nods its head in acknowledgement.,הדג מנהן בראשו לאישור.,
167,18,You don't need to kill the golden fish. It will die shortly anyway.,אתה לא צריך להרוג את הדג הזהוב. הוא ימות ממילא בקרוב.,
167,19,You could never catch the fish to kill it.,לעולם לא תוכל לתפוס את הדג כדי להרוג אותו.,
167,20,This fish is not very edible. You wouldn't like it.,הדג הזה לא אכיל במיוחד. לא תאהב אותו.,
167,21,"No, nothing happens. Great idea, though!","לא, שום דבר לא קורה. בכל זאת, רעיון מעולה.",
167,22,Yucccchhhhh!! Who wants to kiss a dead fish!,איכס!!! מי רוצה לנשק דג מת!,
167,23,"You throw the poor gasping fish back into the iridescent water. Gratefully, it calls to you, In return for saving my life, I wish to offer you a ride across this ocean.","אתה זורק את הדג המסכן המתנשף בחזרה למים הססגוניים. בהכרת תודה, הוא קורא אליך, ""בתמורה להצלת חיי, אני רוצה להציע לך נסיעה על פני הים הזה.""",
167,24,Where do you want to throw the fish?,לאן אתה רוצה לזרוק את הדג?,
167,25,"You plunge your sword into the writhing fish, instantly killing it!","אתה תוקע את החרב שלך בדג המתפתל, והורג אותו מיד!",
167,26,It is too late to save the golden fish. It is now dead.,מאוחר מדי להציל את הדג הזהוב. הוא מת עכשיו.,
167,27,The water is too turbulent to swim in. You have just drowned.,המים סוערים מדי לשחייה. זה עתה טבעת.,
167,28,You don't have the fish.,אין לך את הדג.,
167,29,You can't reach it from here.,אתה לא יכול להגיע אליו מכאן.,
167,30,"You fish, and fish, and fish ... However, no matter how hard you try, you don't seem to be able to catch anything.","אתה מנסה לדוג שוב ושוב... אבל, לא משנה כמה אתה מנסה, נראה שאתה לא מצליח לתפוס כלום.",
167,31,"Holding your nose, you pick up the dead, stinking fish. Yucchhhh! With a mighty heave, you throw the fish back into the sea. Slowly, it sinks to the bottom.","אוחז באפך, אתה מרים את הדג המת והמצחין. יאק! בהיסח דעת עצום, אתה זורק את הדג בחזרה לים. לאט לאט, הוא שוקע לקרקעית.",
167,32,You need to be closer to the sea to cast your net.,אתה צריך להיות קרוב יותר לים כדי לזרוק את הרשת שלך.,
167,33,The sky above this crazy world is a gorgeous pink. Where am I? you wonder.,השמיים מעל העולם המשוגע הזה ורודים מהממים. איפה אני? אתה תוהה.,
167,34,YECCHHH!! You cough and choke from the briny water of the ocean.,יאק!! אתה משתעל ונחנק ממי הים המלוחים.,
167,35,You have no need to carry water.,אין לך צורך לקחת מים.,
167,36,You need to be a little closer to drink the water.,אתה צריך להתקרב קצת כדי לשתות את המים.,
167,37,The rocks are rather drab; unlike the bright blue sand on the beach.,"הסלעים די עגומים, בניגוד לחול הכחול הבהיר על החוף.",
167,38,"The large fish is covered with shimmering golden scales. Its graceful fins and tail are almost translucent. Right now, the beautiful fish is writhing in agony.","הדג הגדול מכוסה בקשקשים זהובים נוצצים. הסנפירים והזנב החינניים שלו כמעט שקופים. ברגע זה, הדג היפה מתפתל בייסורים.",
167,39,No time for that!,אין זמן לזה!,
167,40,The large and formerly beautiful fish now lies motionless in the odd sunlight. You begin to notice a distinct and unforgettable aroma filling the air.,הדג הגדול שהיה יפה פעם שוכב עכשיו ללא תנועה באור השמש המוזר. אתה מתחיל להבחין בניחוח יחודי ובלתי נשכח הממלאת את האוויר.,
168,1,No time for that!,אין זמן לזה!,
169,1,The water is too turbulent to swim. You have just drowned.,המים סוערים מדי לשחייה. זה עתה טבעת.,
169,2,"The sky above this crazy world is a gorgeous pink. ""Where am I?"" you wonder.","השמיים מעל העולם המשוגע הזה ורודים מהממים. ""איפה אני?"" אתה תוהה.",
